SITEID;NOMBRE DE SITIO;LATITUDE;LONGITUDE;NIC/NIS;Distribuidora;Llave Requerida;Altura;Columna1;In-Building;Support Type;Porte;Tech;Tipo de Transmision;Nombre para Propietario ;Tipo Ubicaci¢n;Propietario;Direcci¢n;Municipio
391208;EL CASTANO;13.38939;-88.65195;5167465;DEUSEM;;50;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;SV-US-1076 El Casta§o;Co-Ubicado;PHOENIX;km 92 Carretera Litoral y Desv°o a Tierra Blanca, depto Usulut†n;San Agustin
391209;SAN FRANCISCO JAVIER;13.419471;-88.569559;5233509;DEUSEM;;53;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;San Francisco Javier;Arrendado;TEM ARRENDADOS;Barrio El Calvario, 6¶ Avenida Norte, municipio de San Francisco Javier, departamento de Usulut†n;San Francisco Javier
391210;SAN AGUSTIN;13.433298;-88.591973;5236473;DEUSEM;;53;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;SV-US-1081 SAN AGUSTIN;Co-Ubicado;PHOENIX;Barrio El Calvario, sÇptima calle poniente, San Agust°n, Departamento de Usulutan;San Agustin
391211;CALIFORNIA;13.444718;-88.463301;5241395;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;California;Arrendado;TEM ARRENDADOS;Parcelacion agricola finca el banco ubicada en el reseto de sal seccion A, Finca San Ambrosio, Santiago de Mar°a Usulutan;California
391212;JIQUILISCO;13.330045;-88.574447;5271857;DEUSEM;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TSVTF11377 JIQUILISCO;Co-Ubicado;TORRECOM;Calle al Carrizal, Barrio San JosÇ, Jiquilisco ;Jiquilisco
391213;EL TRIUNFO (SAN BUENAVENTURA);13.559;-88.43428;5274772;EEO;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;El Triunfo (San Buenaventura);Arrendado;TEM ARRENDADOS;Calle Principal, Barrio San Francisco, Ciudad del Triunfo. ;El Triunfo
391214;JUCUARAN;13.257114;-88.247151;3134832;EEO;;70;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;TSVTF11297 JUCUARAN;Co-Ubicado;TORRECOM;Suburvios y hacia al norte de Jucuaran, departamento de Usulutan ;Jucuaran
391215;SANTA ELENA;13.37709;-88.40845;5286830;DEUSEM;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;SANTA ELENA;Arrendado;TEM ARRENDADOS;Barrio los remedios, contiguo y al norte de lotificacion aviles, jurisdiccion de santa elena Usulutan;Santa Elena
391216;EREGUAYQUIN;13.33998;-88.38773;5327870;DEUSEM;;46;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;SV-US-1006 Ereguayquin;Co-Ubicado;PHOENIX;HACIENDA CUEVA VIVA,CANTON SANTA LUCIA, EREGöAYQUIN;Ereguayquin
390287;OLOCUILTA INTELFON;13.559351;-89.114726;;;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;EBTS_087 OLOCUILTA;Co-Ubicado;INTELFON;El Portezuelo, Jurisdicci¢n de Olocuilta.;Olocuilta
391217;SAN MARCOS LEMPA;13.41514;-88.69908;5332298;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;TES0655 San Marcos Lempa;Co-Ubicado;TIGO;COMUINIDAD LA PAPALOTA, SAN MARCOS LEMPA;Jiquilisco
391218;BERLIN;13.4895;-88.53214;5345125;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58277-A Berlin 2;Co-Ubicado;SBA;FINCA LA MARTINA ,CANTON SAN FRANCISCO, JURISDICCION DE BERLIN;Berlin
391219;ALEGRIA;13.505268;-88.489512;5343215;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58437-A Alegria;Co-Ubicado;SBA;AVENIDA CAMILO CAMPOS, BARRIO SANTA LUCIA, FINCA LA ALE, ALEGRIA.;Alegria
391220;VALLA CEMENTERIO USULUTAN;13.34508;-88.44463;5407339;DEUSEM;;24;;OUTDOOR;VALLA;PEQUE•O;2G/3G/4G;FO;232 Salida a Usulut†n;Co-Ubicado;VIVA OUTDOOR;Shell Contreras, Usulutan;Usulutan
391221;VALLA SANTA MARIA USULUTAN;13.34083;-88.41662;5481088;DEUSEM;;17;;OUTDOOR;VALLA;PEQUE•O;2G/3G/4G;FO;256 Usulut†n;Co-Ubicado;VIVA OUTDOOR;km 113 Carretera Litoral, Santa Mar°a Usulut†n, Usulutan;Usulutan
391222;USULUTAN 4;13.34139;-88.47002;5481107;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;TES0534 Usulutan 4;Co-Ubicado;TIGO;Desvio a Santiago de Maria;Usulutan
391223;CONCEPCION BATRES;13.34372;-88.37798;5472616;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;ES58580-A Concepcion Batres;Co-Ubicado;SBA;Caserio Santa Lucia, canton Los Encuentros, Ereguayquin, Usulutan;Concepci¢n Batres
391224;USULUTAN 5;13.34647;-88.43034;5481099;DEUSEM;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;ES58273-A Usulutan 5;Co-Ubicado;SBA;Final 8 Calle Oriente, Costado Sur de INDES;Usulutan
391225;USULUTAN 6;13.33294;-88.42928;5481111;DEUSEM;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;ES58272-A Usulutan 6;Co-Ubicado;SBA;"LOT. CONCEPCION DE MARIA, POL. ""B"", LOTE No. 10, BUENAVISTA, CANTON LA LAGUNA, CARR. PUERTO PARADA";Usulutan
391226;USULUTAN 9;13.33313;-88.44575;5481094;DEUSEM;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;TES0777 Usulutan 9;Co-Ubicado;TIGO;Colonia El ParaisoN0. 2, Calle Principal Casa No.30, Usulutan.;Usulutan
391227;GUALACHE;13.430184;-88.496469;5505949;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Gualache;Co-Ubicado;TETRA;Cant¢n Paso de Gualache, Tecapan, Usulutan;Tecapan
391228;EL ZAMORANO;13.336668;-88.704716;5479155;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58278-A El Zamorano;Co-Ubicado;SBA;Calle Antigua a Santa Elena, pasaje Sanchez, Usulutan;Jiquilisco
391229;ISLA MENDEZ;13.234776;-88.668949;5479151;DEUSEM;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0310 ISLA MENDEZ;Co-Ubicado;TIGO;Cton. Islia de Mendez, Usulutan.;Jiquilisco
391230;LA CANOA;13.29178;-88.75771;5479148;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58350-A La Canoa;Co-Ubicado;SBA;La Canoa, Desvio a Isla Mendez.;Jiquilisco
391231;LA CRUZADILLA;13.361121;-88.612079;5479158;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;FO;TES1080 LA CRUZADILLA;Co-Ubicado;TIGO;Carretera Litoral caserio cruzafia de San Juan, departamento de Usulutan, municio de Jiquilisco.;Jiquilisco
391232;TIERRA BLANCA JIQUILISCO;13.340067;-88.650935;5479153;DEUSEM;;26;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;ES58138-A Tierra Blanca Jiquilisco;Co-Ubicado;SBA;Comunidad los ensayos, canton tierra blanca municipio de Jiquilisco dpto. Usulutan.;Jiquilisco
391233;OZATLAN;13.383187;-88.501882;5479137;DEUSEM;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0371 OZATLAN;Co-Ubicado;TIGO;Colonia Nuevo Guadalupe, Barrio El Calvario, Ozatlan.;Ozatlan
391234;TECAPAN;13.461008;-88.492063;5677531;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Tecapan;Co-Ubicado;TETRA;Restaurante al constado del Puente del P.;Tecapan
391235;EL ESPINO;13.172413;-88.293903;Pendiente;0;;72;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0323 El Espino;Co-Ubicado;TIGO;Calle y Canton Playa El Espino, Jucuaran, Usulutan;Jucuaran
391236;ESTANZUELAS;13.644511;-88.490187;5511420;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58595-A Estanzuelas;Co-Ubicado;SBA;Barrio Belen, Estanzuelas, Usulutan;Estanzuelas
391237;PRESA 15 DE SEPTIEMBRE;13.58667;-88.52834;5511410;EEO;;66;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0156 PRESA 15 DE SEPTIEMBREˇ;Co-Ubicado;TIGO;Carretera PanamericanaCanton Condadillo, EstanzuelasDepto de Usulutan;Mercedes Uma§a
391238;JUCUAPA;13.501244;-88.387903;5472679;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58528-A Jucuapa, Usulutan;Co-Ubicado;SBA;Barrio el calvario, Jucuapa, Usulutan.;Jucuapa
391239;PUERTO PARADA 1;13.28963;-88.43944;5502468;DEUSEM;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Puerto Parada 1;Co-Ubicado;TETRA;ˇCol. San Antonio calle a Puerto parada, Municipio de San Dionisio, Departamento de Usulutan;San Dionisio
391240;PUERTO PARADA 2;13.25518;-88.43333;5502470;DEUSEM;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Puerto Parada 2;Co-Ubicado;TETRA;ˇEl esterio Hda. El Obrajuelo Puerto Parada, Municipio de Usulutan, Departamento de Usulutan.;Usulutan
391241;ISLA SAN SEBASTIAN;13.195761;-88.442631;5505953;DEUSEM;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Isla San Sebastian Isla San Sebastian;Co-Ubicado;TETRA;ˇCaserio la Pirraya, Isla San Sebastian, Municipio de San Dionisio, Departamento de Usulutan.;San Dionisio
391242;BERLIN 2;13.51843;-88.53581;5507487;EEO;;40;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58777-A Berlin;Co-Ubicado;SBA;Final Avenida Costa Rica, Quinta Escorpio o Rivas, Contiguo a Lotificacion Primavera, Berlin.;Berlin
391243;JUCUARAN 2;13.28825;-88.26769;5517342;EEO;;30;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;TES0771 Jucuar†n 2;Co-Ubicado;TIGO;Canton El Jutal.Jucuaran, Usulutan.;Jucuaran
391244;NUEVA GRANADA;13.596333;-88.450295;5490514;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58594-A Nueva Granada;Co-Ubicado;SBA;Ciudad de Nueva Granada. Usulutan.;Nueva Granada
390329;CANTON EL CARMEN 2;13.75407;-88.91505;;;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;CANTON EL CARMEN 2;Co-Ubicado;TETRA;Cant¢n San Antonio, Municipio de El Carmen.;El Carmen
391245;SAN PEDRO ARENALES;13.435218;-88.383282;5491019;DEUSEM;;56;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58351-A San Pedro Arenales;Co-Ubicado;SBA;Canton San Pedro Arenales. Chinameca, San Miguel.;Chinameca
391246;USULUTAN 3;13.34579;-88.43919;Pendiente;0;;16;;OUTDOOR;AZOTEA;PEQUE•O;2G/3G/4G;FO;TSVTF11100 Usulutan 3;Co-Ubicado;TORRECOM;4a CALLE OTE. CASA 8-B USULUTAN;Usulutan
391247;USULUTAN 10;13.35565;-88.44947;5623229;DEUSEM;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;Usulutan 10;Co-Ubicado;TETRA;Caser°o Los Huatales, Cant¢n La Pe§a, Municipio de Usulut†n, Departamento de Usulut†n.;Usulutan
391248;USULUTAN 2 BYPASS;13.355;-88.4299;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;TSVTF11099 Usulutan 2, By Pass;Co-Ubicado;TORRECOM;CALLE ANTIGUAL A SANTA ELENAˇ USULUTAN (CONTIGUO A BYPASS ) ;Usulutan
391249;JUCUAPA PUEBLO;13.514492;-88.381464;Pendiente;0;;21;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;TSVTF11043 Jucuapa Pueblo;Co-Ubicado;TORRECOM;Calle Democracia Coronel Fernandez, Barrio La Cruz Jucuapa Usulut†n;Jucuapa
391250;USULUTAN 7;13.34102;-88.44001;Pendiente;0;;27;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;ES58271-A USULUTAN 7;Co-Ubicado;SBA;9a. Calle Oriente,. Barrio el Calvario No 4, USULUTµN.;Usulutan
391251;SANTA MARIA USULUTAN;13.347831;-88.416753;Pendiente;0;;27;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;CTE SANTA MARIA SV-03-0293-06;Co-Ubicado;Sites;Calle principal San Mar°a Usulut†n CTE CLARO;Santa Mar°a Usulutan
391252;GEO BERLIN;13.524234;-88.503327;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;MW;CA BERLIN II SV-03-0096-08;Co-Ubicado;Sites Tp; Canton Apastepeque, El Tronador, Juridiccion de Alegria;Alegria
391253;PUERTO EL TRIUNFO 2;13.273481;-88.547621;Pendiente;0;;48;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;PUERTO EL TRIUNFO SV-03-0931-03;Co-Ubicado;Sites;CTE Puerto El Triunfo;Puerto El Triunfo
391254;JIQUILISCO 2;13.331635;-88.55297;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;SV-US-1078 Jiquilisco iI;Co-Ubicado;PHOENIX;La Plancha pol°gono No. 34, lote No. 4 Jurisdicci¢n de Jiquilisco Departamento de Usulut†n.;Jiquilisco
391255;SAN MARCOS LEMPA 2;13.430743;-88.702497;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES63829-B San Marcos Lempa;Co-Ubicado;SBA;Hacienda San Nicol†s, correspondiente a la zona geogr†fica de Tecoluca, San Vicente;Tecoluca
391256;TIERRA BLANCA II;13.3821122;-88.6597746;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;TIERRA BLANCA II SV-03-0888-00;Co-Ubicado;Sites Tp;Inmueble r£stico, situado en Jurisdicci¢n de Jiquilisco, antes Hacienda California;San Agust°n
391257;USULUTAN SUR;13.326542;-88.437337;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES68130-B Usulut†n Sur;Co-Ubicado;SBA;LOTIFICACION CORDOVA. POLIGONO 34. LOTE 22.;Usulutan
391258;LA CRUZADILLA 2;13.350535;-88.590502;Pendiente;0;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;4G;FO;TBS02068 Concordia;Co-Ubicado;TETRA;Carretera El Litoral, Cant¢n El Coyolito, Municipio de Jiquilisco.;Jiquilisco
391259;JIQUILISCO 3;13.337048;-88.563762;Pendiente;0;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;ES69038-B Jiquilisco 5;Co-Ubicado;SBA;Lote 22. Cant¢n Taburete Jagual. Municipio de Jiquilisco.;Jiquilisco
391260;EREGUAYQUIN 2;13.342798;-88.396041;Pendiente;0;;30;;OUTDOOR;MONOPOLO;PEQUE•O;3G/4G;FO;TBS02087 Ereguayqu°n;Co-Ubicado;TETRA;Km 116 lotificaci¢n Bernal, carretera El Litoral, Ereguayqu°n, Usulut†n;ˇEreguayqu°n
391301;SAN FRANCISCO GOTERA;13.695435;-88.09496;3134379;EEO;;60;;OUTDOOR;AUTOSOPORTADA;GRAN;ND;ND;TSVTF13380 SAN FRANCISCO GOTERA;Co-Ubicado;TORRECOM;Loma Sirimba, San Francisco Gotera;San Francisco Gotera
391302;JOCORO;13.608532;-88.042891;3143083;EEO;;65;;OUTDOOR;AUTOSOPORTADA;MEDIANO;2G/3G/4G;MW;Jocoro;Arrendado;TEM ARRENDADOS;Km.160 Ruta Militar a Santa Rosa de Lima, Ct¢n. San Felipe, Caser°o Las Pilas, Jocoro, Moraz†n. ;Jocoro
391303;SESEMBRA/YAMABAL;13.666719;-88.169588;5229168;EEO;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61458-A Sesembra/Yamabal;Co-Ubicado;SBA;Barrio Las Flores, municipio de Sesembra, departamento de Moraz†n;Sesembra
391304;SAN CARLOS;13.645298;-88.092261;5229171;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61459-A San Carlos;Co-Ubicado;SBA;Cant¢n Valle Nuevo Jurisdicci¢n de San Carlos, Distrito de San Francisco Gotera, Departamento de Moraz†n;San Carlos
391305;SAN SIMON GUALOCOCTI;13.814078;-88.225691;5238678;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61460-A San Simon Gualococti;Co-Ubicado;SBA;cant¢n Potrero de Adentro, municipio de San Sim¢n, departamento de Moraz†n;San Simon
391306;TOROLA;13.924568;-88.231508;5245305;EEO;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61461-A Torola;Co-Ubicado;SBA;Caser°o Estoroque o El Volc†n, municipio de Torola, departamento de Moraz†n;Torola
391307;PERQUIN;13.945151;-88.156061;5237573;EEO;;50;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;TSVTF13382 PERQUIN;Co-Ubicado;TORRECOM;Cerro el Gigante, Jurisdiccion y Municipio de Arambala, Morazan;Arambala
391308;SAN FERNANDO (MORAZAN);13.957304;-88.194398;5231851;EEO;;42;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61462-A San Fernando (Morazan);Co-Ubicado;SBA;Finca Buena Vista, Canton Ca§averal, San Francisco Morazan;San Fernando
391309;DELICIAS DE CONCEPCION;13.787933;-88.144451;5234148;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61463-A Delicias de Concepcion;Co-Ubicado;SBA;Caser°o Los Gonzalez, barrio El Calvario, municipio de Delicias de Concepci¢n, departamento de Moraz†n;Delicias de Concepcion
391310;JOCOATIQUE;13.904675;-88.156675;5234131;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61464-A Jocoatique;Co-Ubicado;SBA;Plan del coco,  del municipio de Jocoaitique departamento de  Moraz†n;Jocoatique
391311;YOLOAIQUIN;13.764588;-88.127481;5238688;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES61465-A Yoloaquin;Co-Ubicado;SBA;cant¢n Calvario, municipio de Yoloaiquin, departamento de Moraz†n;Yoloalquin
391312;JOATECA;13.895749;-88.050364;5235048;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;JOATECA;Arrendado;TEM ARRENDADOS;Colonia Altavista, municipio de Joateca, departamento de Moraz†n;Joateca
391313;ARAMBALA;13.920237;-88.136088;5229173;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES68533-A Arambala;Co-Ubicado;SBA;Suburvios de la poblacion de Arambala, Distrito de Jocoaitique. Morazan;Arambala
391314;SOCIEDAD;13.679225;-88.007182;5329802;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;SV-MO-1051 Sociedad;Co-Ubicado;PHOENIX;LUGAR LAS TALPUJAS, CANTON LAS ANIMAS JURISDICCION DE VILLA SOCIEDAD;Sociedad
391315;LOLOTIQUILLO;13.723153;-88.085279;5341652;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;Lolotiquillo Lolotiquillo;Co-Ubicado;TETRA;CANTON GUALINDO, MUNICIPIO DE LOLOTIQUILLO;Lolotiquillo
391316;CACAOPERA;13.768577;-88.080331;5385844;EEO;;45;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;SV-MO-1008 Cacaopera;Co-Ubicado;PHOENIX;CALLE A CACAOPERA, CASERIO EL CARAO, JURISDICCION DE CACAOPERA;Cacaopera
391317;GOTERA 4;13.691529;-88.109901;5485249;EEO;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;ES58297-A Gotera 4;Co-Ubicado;SBA;Barrio Las Flores, 4a. Calle Poniente y Calle a Yamabal, Gotera.;San Francisco Gotera
391318;GUATAJIAGUA 2;13.657504;-88.212405;5480809;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58360-A Guatajiagua 2;Co-Ubicado;SBA;Final Barrio El Calvario, Calle La Hacienda, Fingaltique.;Guatajiagua
391319;CHILANGA;13.724463;-88.118589;5480818;EEO;;54;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58504-A Chilanga;Co-Ubicado;SBA;Barrio El Centro, San Carlos, Depto. Morazan;Chilanga
391320;LLANO DE SANTIAGO;13.578483;-88.084175;5480821;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58172-A Llano De Santiago;Co-Ubicado;SBA;Canton Llano de Santiago poblacion el divizadero depto, de Morazan;El Divisadero
391321;SAN PEDRO RIO SECO;13.601409;-88.086964;5472699;EEO;;30;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;ES58171-A San Pedro Rio Seco;Co-Ubicado;SBA;Calle Principal canton rio seco, casa Numero 8, modulo2 Numero 7 , Morazan;El Divisadero
391322;CACAHUATALEJO;13.685614;-88.051981;5515530;EEO;;30;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;MW;ES58146-A Cacahuatalejo;Co-Ubicado;SBA;Cerro Cacahuatique,Juridiccion de San Simon, Dist. de OscicalaDepto de Morazan;San Francisco Gotera
391323;CORINTO 3;13.811407;-87.972761;5502088;EEO;;30;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES58305-A Corinto 3;Co-Ubicado;SBA;Calle al canton cerro de Nube, 7a ave Norte y 8a Calle poniente.;Corinto
391324;GOTERA CENTRO;13.694408;-88.101156;5677527;EEO;;24;;OUTDOOR;MONOPOLO;PEQUE•O;2G/3G/4G;FO;San Francisco Gotera San Francisco Gotera;Co-Ubicado;TETRA;Colonia Los Almendros, parque Los Almendros, Municipio de San Francisco Gotera, Departamento de Morazan.;San Francisco Gotera
391325;LONGITUDINAL 18;13.832118;-88.233304;5510935;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63832-B Longitudinal 18;Co-Ubicado;SBA;Cerro la Cruz, Jurisdicci¢n de San Sim¢n, Departamento de Moraz†n.;Gualococti
391326;LA ESTANCIA;13.782336;-88.041974;5519909;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES63846-B La Estancia;Co-Ubicado;SBA;Situado en el lugar Las Mesas, Cant¢n Estancia, Municipio de Cacaopera, Departamento de Moraz†n;Cacaopera
391327;LAS MARIAS (DESVIO A SOCIEDAD);13.622731;-87.992272;5517343;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0410 Las Marias (Dev°o a Sociedad);Co-Ubicado;TIGO;Sobre Carretera Ruta Militar. Despues del desvio de Sociedad. Morazan.;Jocoro
391329;OSICALA 2;13.801199;-88.156584;Pendiente;0;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;ES68107-B Oscicala 2;Co-Ubicado;SBA;Lugar T£niga, Osicala, Municipio de San Francisco Gotera, Departamento de Moraz†n;Osicala
391330;SAN ISIDRO MORAZAN;13.860331;-88.233731;5515528;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;TES0674 SAN ISIDRO MORAZAN;Co-Ubicado;TIGO;Barrio El Calvario, San Isidro Morazan, salida a Canton Piedra Parada.;San isidro
391331;GOTERA CENTRO 2;13.696028;-88.10425;Pendiente;0;;27;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;3G/4G;FO;GOTERA SV-03-0415-99;Co-Ubicado;Sites;Ave Morazan y Calle Joaquin Rodezmo, Municipio de San Francisco Gotera;San Francisco Gotera
391401;LA UNION;13.335833;-87.845405;3135257;EEO;;50;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;FO;La Union;Arrendado;TEM ARRENDADOS;4a Ave. Sur, Barrio San Carlos, Casa 2-5. La Uni¢n.;La Union
391402;SANTA ROSA DE LIMA;13.625798;-87.894315;3143096;EEO;;70;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;SV-UN-1092 SANTA ROSA DE LIMA 3;Co-Ubicado;PHOENIX;Barrio La Esperanza, contiguo al tanque de ANDA, Santa Rosa de Lima, Departamento de La Uni¢n.;Santa Rosa de Lima
391403;ANAMOROS;13.732451;-87.86557;3158206;EEO;;60;;OUTDOOR;AUTOSOPORTADA;PEQUE•O;2G/3G/4G;MW;SV-UN-1093 ANAMOROS;Co-Ubicado;PHOENIX;Cerro la Regalona, jurisdicci¢n de Anamoros, Depto. de La Uni¢n.;Anamoros
391404;PASAQUINA;13.578463;-87.819812;3137066;EEO;;70;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;ES61466-A Pasaquina;Co-Ubicado;SBA;Km.204 Carretera Panamericana al Amatillo, Ct¢n. San Carlos, Pasaquina, Depto de  La Uni¢n. Esquina opuesta a Gasolinera ESSO. ;Pasaquina
391405;EL TAMARINDO;13.166269;-87.909481;3135443;EEO;;60;;OUTDOOR;AUTOSOPORTADA;GRAN;2G/3G/4G;MW;ES61467-A El Tamarindo;Co-Ubicado;SBA;Calle principal frente a cancha de Basketball, cant¢n El Jaguey, jurisdicci¢n de  Conchagua, Depto. de  La Uni¢n.;Conchagua
391406;SIRAMA;13.342502;-87.967026;3136312;EEO;;60;;OUTDOOR;AUTOSOPORTADA;MEDIANO;2G/3G/4G;MW;ES61468-A Sirama;Co-Ubicado;SBA;Cant¢n El Gavilan, El Carmen, Departamento de La Uni¢n;El Carmen
391407;CALAVERA;13.619816;-87.974418;3143089;EEO;;70;;OUTDOOR;AUTOSOPORTADA;MEDIANO;2G/3G/4G;MW;ES61469-A Calavera;Co-Ubicado;SBA;Km.167.7 Carretera Ruta Militar de Jocoro a Santa Rosa de Lima, Cerro La Calavera, Ct¢n Las Mar°as, Caser°o Los Romero, Jocoro, Depto. de Moraz†n.;Jocoro
